ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1712657348,2024-10-18T02:39:41.328000,2024-10-18T06:23:18.197000,sell,0.01,0.01,XAUUSDm,2711.932,2706.724,,2704,0,0,5.21,,,user
1713005696,2024-10-18T05:46:12.139000,2024-10-18T06:23:16.818000,sell,0.01,0.01,XAUUSDm,2713.322,2706.777,,,0,0,6.54,,,user
1712643461,2024-10-18T02:35:51.260000,2024-10-18T06:23:16.397000,sell,0.02,0.02,XAUUSDm,2711.661,2706.929,,2704,0,0,9.46,,,user
1712844964,2024-10-18T04:15:48.099000,2024-10-18T06:23:13.427000,sell,0.01,0.01,XAUUSDm,2711.258,2706.945,,2704,0,0,4.31,,,user
1712264356,2024-10-17T23:48:28.897000,2024-10-17T23:52:10.959000,buy,0.01,0.01,XAUUSDm,2694,2693.948,,,0,0,-0.05,,,user
1711443112,2024-10-17T14:39:10.832000,2024-10-17T16:20:13.285000,sell,0.01,0.01,XAUUSDm,2695,2688.71,,,0,0,6.29,,,user
1711208303,2024-10-17T13:32:27.068000,2024-10-17T13:35:30.051000,sell,0.09,0.09,US30m,43329.9,43275.100000000006,43427.1,,0,0,4.93,,,user
1711035503,2024-10-17T12:47:38.038000,2024-10-17T13:35:30.047000,sell,0.09,0.09,US30m,43204.1,43275.100000000006,,,0,0,-6.39,,,user
1710511681,2024-10-17T12:30:04.561000,2024-10-17T13:08:01.552000,buy,0.01,0.01,EURJPYm,162.68,162.35,162.35,,0,0,-2.2,,,sl
1710164250,2024-10-17T06:17:39.013000,2024-10-17T13:08:01.551000,buy,0.01,0.01,EURJPYm,162.356,162.35,162.35,,0,0,-0.04,,,sl
1710571271,2024-10-17T10:16:51.826000,2024-10-17T12:32:12.398000,sell,0.01,0.01,XAUUSDm,2683.5,2674.722,,,0,0,8.78,,,user
1710044465,2024-10-17T05:37:51.318000,2024-10-17T09:27:18.020000,sell,0.01,0.01,XAUUSDm,2683.8,2677.55,,,0,0,6.25,,,user
1709685704,2024-10-17T01:42:22.596000,2024-10-17T03:47:53.780000,sell,0.01,0.01,XAUUSDm,2680.737,2675.654,,,0,0,5.09,,,user
1709759421,2024-10-17T02:08:20.233000,2024-10-17T03:47:52.611000,sell,0.01,0.01,XAUUSDm,2684.599,2675.52,,,0,0,9.08,,,user
1709543119,2024-10-16T23:21:56.711000,2024-10-16T23:25:04.018000,sell,0.02,0.02,USDJPYm,149.628,149.624,,,0,0,0.05,,,user
1709121474,2024-10-16T17:06:00.291000,2024-10-16T19:08:26.444000,sell,0.14,0.14,AUS200m,8366.3,8361.880000000001,8470.49,8271.84,0,0,0.41,,,user
1708401603,2024-10-16T13:34:58.069000,2024-10-16T14:45:02.936000,sell,0.01,0.01,XAUUSDm,2684.119,2672.076,,2670.542,0,0,12.04,,,user
1707369118,2024-10-16T06:14:24.556000,2024-10-16T14:44:56.096000,sell,0.02,0.02,XAUUSDm,2674.981,2672.102,,2670.542,0,0,5.76,,,user
1707773086,2024-10-16T09:35:27.116000,2024-10-16T14:44:55.039000,sell,0.01,0.01,XAUUSDm,2679.756,2672.954,,2670.542,0,0,6.81,,,user
1707082516,2024-10-16T02:10:58.596000,2024-10-16T02:31:03.637000,sell,0.02,0.02,XAUUSDm,2668.845,2666.14,2668.74,,0,0,5.41,,,user
1707064697,2024-10-16T02:01:25.075000,2024-10-16T02:08:51.932000,sell,0.01,0.01,XAUUSDm,2668.692,2668.582,2668.582,,0,0,0.11,,,sl
1705693207,2024-10-15T14:01:04.462000,2024-10-15T14:08:12.220000,sell,0.02,0.02,BTCUSDm,67851.42,67342.18,67840.92,67342.18,0,0,10.19,,,tp
1705509785,2024-10-15T13:29:25.859000,2024-10-15T13:30:09.201000,buy,0.16,0.16,US30m,43007,43053,42947.8,43067.1,0,0,7.36,,,user
1703773843,2024-10-15T04:18:30.014000,2024-10-15T06:22:31.244000,sell,0.02,0.02,USDJPYm,149.685,149.411,150.77,147.38,0,0,3.67,,,user
1703788477,2024-10-15T04:25:44.949000,2024-10-15T06:22:28.806000,sell,0.06,0.06,USDCHFm,0.8635,0.8626,0.86347,0.86229,0,0,6.26,,,user
1703641751,2024-10-15T03:24:28.678000,2024-10-15T06:22:28.803000,sell,0.06,0.06,USDCHFm,0.8628,0.8626,0.86435,,0,0,1.39,,,user
1703499748,2024-10-15T02:24:08.277000,2024-10-15T04:56:21.493000,sell,0.09,0.09,US30m,43218.9,43209.5,43238.6,43206.7,0,0,0.85,,,user
1702496956,2024-10-14T14:33:58.925000,2024-10-15T02:39:40.268000,sell,0.03,0.03,BTCUSDm,65931.94,65726.23,65929.82,,0,0,6.17,,,user
1702525247,2024-10-14T14:40:08.746000,2024-10-15T01:00:27.310000,sell,0.01,0.01,BTCUSDm,65946.94,65896.11,,,0,0,0.51,,,user
1703274619,2024-10-15T00:03:53.649000,2024-10-15T00:46:22.117000,sell,0.07,0.07,US30m,43200,43199.600000000006,43219.7,43046.1,0,0,0.03,,,user
1703295886,2024-10-15T00:23:35.005000,2024-10-15T00:40:38.618000,sell,0.01,0.01,BTCUSDm,66209.5,65985.21,66198.85,,0,0,2.25,,,user
1702500010,2024-10-14T14:34:38.734000,2024-10-14T14:49:12.204000,sell,0.07,0.07,US30m,42956,42948,43143.6,42801.5,0,0,0.56,,,user
1702459579,2024-10-14T14:26:24.012000,2024-10-14T14:29:47.493000,sell,0.01,0.01,BTCUSDm,65848,66099.37,,,0,0,-2.51,-0.52,,so
1702366059,2024-10-14T14:09:27.377000,2024-10-14T14:29:47.492000,sell,0.01,0.01,BTCUSDm,65351.74,66099.37,,,0,0,-7.47,-0.52,,so
1701866941,2024-10-14T12:13:32.229000,2024-10-14T14:29:47.491000,sell,0.02,0.02,BTCUSDm,64939.61,66099.37,,,0,0,-23.2,-0.52,,so
1702445640,2024-10-14T14:23:35.813000,2024-10-14T14:26:03.108000,sell,0.01,0.01,BTCUSDm,65730.29,65856.81,65856.81,,0,0,-1.27,,,sl
1702325395,2024-10-14T14:02:56.666000,2024-10-14T14:08:45.672000,sell,0.01,0.01,BTCUSDm,65337.54,65326.54,65326.54,,0,0,0.11,,,sl
1700662612,2024-10-14T04:49:23.506000,2024-10-14T08:19:10.137000,sell,0.02,0.02,XAUUSDm,2659.565,2659.5460000000003,2667.317,2649.1,0,0,0.04,,,user
1700354115,2024-10-14T00:33:40.347000,2024-10-14T08:13:28.360000,sell,0.07,0.07,US30m,42916.8,42904.100000000006,43096.4,42756.2,0,0,0.89,,,user
1701067986,2024-10-14T06:26:34.128000,2024-10-14T06:45:29.984000,sell,0.01,0.01,XAUUSDm,2664.731,2663.688,,,0,0,1.04,,,user
1700828245,2024-10-14T04:13:23.564000,2024-10-14T05:03:50.857000,sell,0.02,0.02,BTCUSDm,64328.26,64172.93,64174.18,63573.29,0,0,3.11,,,user
1698473196,2024-10-11T15:27:49.182000,2024-10-13T23:49:13.147000,sell,0.02,0.02,XAUUSDm,2657.975,2648.82,,,0,0,18.31,,,user
1698530270,2024-10-11T15:53:41.861000,2024-10-11T16:12:05.618000,sell,0.07,0.07,US30m,42847.5,42795.700000000004,43024.9,42698.7,0,0,3.63,,,user
1698196472,2024-10-11T14:15:54.202000,2024-10-11T14:42:07.372000,sell,0.02,0.02,XAUUSDm,2651.982,2654.447,2654.447,2646.927,0,0,-4.93,,,sl
1698081902,2024-10-11T13:36:15.538000,2024-10-11T13:47:24.318000,sell,0.02,0.02,XAUUSDm,2651.204,2651.128,2651.128,,0,0,0.15,,,sl
1698071808,2024-10-11T13:34:55.117000,2024-10-11T13:47:06.194000,sell,0.07,0.07,US30m,42659.7,42658.1,42658.1,42496.3,0,0,0.11,,,sl
1698010833,2024-10-11T13:20:02.402000,2024-10-11T13:31:41.748000,sell,0.02,0.02,XAUUSDm,2649.325,2648.593,2648.593,,0,0,1.46,,,sl
1643405869,2024-09-24T15:04:37.867000,2024-09-25T11:00:57.992000,sell,0.02,0.02,XAUUSDm,2645.754,2655.079,,,0,0,-18.65,,,user
1643930146,2024-09-24T17:55:08.542000,2024-09-25T11:00:57.918000,sell,0.01,0.01,XAUUSDm,2653.864,2655.079,,,0,0,-1.22,,,user
1644658080,2024-09-25T02:59:44.202000,2024-09-25T05:28:02.425000,sell,0.01,0.01,XAUUSDm,2670.17,2657.582,2662.616,,0,0,12.59,,,user
1644561530,2024-09-25T02:17:24.054000,2024-09-25T05:28:01.687000,sell,0.01,0.01,XAUUSDm,2662.644,2657.56,2662.616,,0,0,5.08,,,user
1644647405,2024-09-25T02:57:45.461000,2024-09-25T05:28:01.240000,sell,0.01,0.01,XAUUSDm,2667.772,2657.56,2662.616,,0,0,10.21,,,user
1644056249,2024-09-24T19:19:37.436000,2024-09-25T05:27:58.874000,sell,0.01,0.01,XAUUSDm,2659.756,2657.594,,,0,0,2.17,,,user
1644304396,2024-09-24T23:49:57.193000,2024-09-25T02:17:34.412000,sell,0.05,0.05,EURUSDm,1.1188,1.11908,1.12104,,0,0,-1.4,,,user
1642749716,2024-09-24T12:09:12.308000,2024-09-24T15:04:44.729000,sell,0.05,0.05,GBPUSDm,1.3378,1.3392300000000001,,,0,0,-7.15,,,user
1642407666,2024-09-24T08:57:25.988000,2024-09-24T12:05:56.577000,sell,0.03,0.03,GBPUSDm,1.33796,1.33789,1.33789,1.33103,0,0,0.21,,,sl
1641558527,2024-09-24T01:32:21.039000,2024-09-24T02:12:19.741000,sell,0.01,0.01,XAUUSDm,2629.534,2627.857,,,0,0,1.67,,,user
1640463874,2024-09-23T13:59:21.002000,2024-09-23T23:56:12.079000,sell,0.01,0.01,XAUUSDm,2632.289,2626.54,,,0,0,5.75,,,user
1639874002,2024-09-23T09:58:02.357000,2024-09-23T23:56:12.078000,sell,0.01,0.01,XAUUSDm,2621.988,2626.54,,,0,0,-4.55,,,user
1640931517,2024-09-23T15:57:05.889000,2024-09-23T23:54:09.109000,sell,0.03,0.03,GBPUSDm,1.33482,1.33481,1.34182,,0,0,0.03,,,user
1639080837,2024-09-23T03:25:51.387000,2024-09-23T07:39:01.175000,sell,0.01,0.01,XAUUSDm,2629.369,2615.203,,,0,0,14.17,,,user
1638828158,2024-09-23T01:44:36.266000,2024-09-23T07:39:01.164000,sell,0.01,0.01,XAUUSDm,2621.275,2615.203,,,0,0,6.08,,,user
1636389190,2024-09-20T14:18:01.045000,2024-09-23T07:39:01.162000,sell,0.02,0.02,XAUUSDm,2611.441,2615.203,,,0,0,-7.53,,,user
1638581651,2024-09-22T22:17:01.995000,2024-09-23T07:32:18.816000,sell,0.05,0.05,EURUSDm,1.11622,1.11156,1.11934,,0,0,23.3,,,user
1638572913,2024-09-22T22:09:08.968000,2024-09-23T07:32:02.255000,sell,0.03,0.03,GBPUSDm,1.33159,1.3272300000000001,1.33521,,0,0,13.08,,,user
1636532722,2024-09-20T15:41:09.410000,2024-09-23T01:15:09.742000,sell,0.01,0.01,XAUUSDm,2620.017,2620,2620,,0,0,0.02,,,sl
1638416595,2024-09-22T14:22:57.501000,2024-09-22T14:52:35.363000,buy,0.03,0.03,BTCUSDm,62630.31,62634.49,62215.64,62963.64,0,0,0.12,,,user
1635543804,2024-09-20T11:04:32.641000,2024-09-20T13:44:40.349000,sell,0.01,0.01,XAUUSDm,2613.422,2605.143,,,0,0,8.28,,,user
1634960360,2024-09-20T07:08:49.508000,2024-09-20T13:44:40.338000,sell,0.01,0.01,XAUUSDm,2607.703,2605.143,,,0,0,2.56,,,user
1634882031,2024-09-20T06:51:20.562000,2024-09-20T13:44:40.336000,sell,0.04,0.04,XAUUSDm,2606.208,2605.143,,,0,0,4.26,,,user
1634848387,2024-09-20T06:48:29.712000,2024-09-20T06:49:42.516000,sell,0.01,0.01,XAUUSDm,2600.224,2602.918,,,0,0,-2.7,-0.45,,so
1634358990,2024-09-20T02:21:09.065000,2024-09-20T06:49:42.513000,sell,0.01,0.01,XAUUSDm,2589.587,2602.892,,,0,0,-13.3,-0.45,,so
1634334537,2024-09-20T02:04:23.045000,2024-09-20T06:49:42.503000,sell,0.02,0.02,XAUUSDm,2588.949,2602.866,,,0,0,-27.83,-0.42,,so
1634716222,2024-09-20T05:49:19.920000,2024-09-20T06:46:33.518000,sell,0.05,0.05,EURUSDm,1.11634,1.11783,1.11783,1.11234,0,0,-7.45,,,sl
1634124234,2024-09-19T23:00:04.999000,2024-09-20T02:23:13.366000,sell,0.05,0.05,EURUSDm,1.11604,1.11585,1.11905,,0,0,0.95,,,user
1634351991,2024-09-20T02:15:00.447000,2024-09-20T02:17:20.608000,sell,0.03,0.03,GBPUSDm,1.32805,1.32799,,,0,0,0.18,,,user
1633763534,2024-09-19T16:14:55.998000,2024-09-20T01:58:28.353000,sell,0.02,0.02,XAUUSDm,2589.948,2589.583,2589.583,2574.541,0,0,0.73,,,sl
1632933496,2024-09-19T12:24:47.220000,2024-09-19T12:31:47.349000,sell,0.02,0.02,XAUUSDm,2590.34,2586.962,,,0,0,6.76,,,user
1632735176,2024-09-19T10:51:40.288000,2024-09-19T11:57:34.540000,sell,0.05,0.05,EURUSDm,1.11726,1.1158400000000002,1.11866,,0,0,7.1,,,user
1632600368,2024-09-19T09:57:30.534000,2024-09-19T10:21:11.070000,sell,0.02,0.02,XAUUSDm,2591.664,2588.2200000000003,,,0,0,6.89,,,user
1629936417,2024-09-18T18:14:41.698000,2024-09-18T18:44:46.240000,sell,0.02,0.02,XAUUSDm,2588.817,2580.925,,2580.925,0,0,15.78,,,tp
1630028419,2024-09-18T18:23:56.903000,2024-09-18T18:37:02.300000,sell,0.01,0.01,XAUUSDm,2596.58,2588.456,,,0,0,8.12,,,user
1629969427,2024-09-18T18:17:41.224000,2024-09-18T18:23:52.450000,sell,0.04,0.04,EURUSDm,1.11685,1.11735,,,0,0,-2,,,user
1629873416,2024-09-18T18:09:28.731000,2024-09-18T18:12:15.912000,sell,0.02,0.02,XAUUSDm,2587.75,2585.236,,,0,0,5.03,,,user
1629894583,2024-09-18T18:11:10.381000,2024-09-18T18:12:15.901000,buy,0.02,0.02,USDCHFm,0.84181,0.8424100000000001,0.8368,,0,0,1.42,,,user
1629742843,2024-09-18T18:00:47.835000,2024-09-18T18:09:14.637000,sell,0.07,0.07,EURUSDm,1.11742,1.1158100000000002,,,0,0,11.27,,,user
1629766495,2024-09-18T18:01:49.428000,2024-09-18T18:02:54.895000,sell,0.03,0.03,GBPUSDm,1.32625,1.326,,,0,0,0.75,,,user
1629319733,2024-09-18T14:52:49.285000,2024-09-18T15:01:05.193000,sell,0.07,0.07,USDCHFm,0.84594,0.8459000000000001,0.84736,0.84565,0,0,0.33,,,user
1629078570,2024-09-18T13:46:53.026000,2024-09-18T13:57:33.359000,sell,0.05,0.05,GBPUSDm,1.3252,1.3235000000000001,1.32731,,0,0,8.5,,,user
1629046454,2024-09-18T13:38:46.534000,2024-09-18T13:57:33.358000,sell,0.07,0.07,EURUSDm,1.11373,1.1133600000000001,1.11516,1.1117,0,0,2.59,,,user
1628993403,2024-09-18T13:21:28.551000,2024-09-18T13:33:02.330000,buy,0.07,0.07,USDCHFm,0.84388,0.8434800000000001,0.84219,,0,0,-3.32,,,user
1628864994,2024-09-18T12:28:10.410000,2024-09-18T13:13:36.172000,sell,0.05,0.05,GBPUSDm,1.32079,1.32397,1.32397,1.3155700000000001,0,0,-15.9,,,sl
1628956971,2024-09-18T13:04:51.138000,2024-09-18T13:07:46.733000,sell,0.05,0.05,GBPUSDm,1.32284,1.3234,1.3234,,0,0,-2.8,,,sl
1628161231,2024-09-18T06:12:35.616000,2024-09-18T07:10:20.482000,buy,0.02,0.02,USDJPYm,141.653,141.707,141.004,142.363,0,0,0.76,,,user
1627317156,2024-09-17T16:45:48.794000,2024-09-17T17:04:42.747000,sell,0.03,0.03,BTCUSDm,61090.79,60788.07,61073.96,60403.97,0,0,9.08,,,user
1627315711,2024-09-17T16:44:34.379000,2024-09-17T16:45:16.016000,sell,0.03,0.03,BTCUSDm,61031.67,61039.92,,,0,0,-0.25,,,user
1627029534,2024-09-17T14:48:55.414000,2024-09-17T14:58:48.598000,sell,0.03,0.03,BTCUSDm,60263.26,60263.840000000004,60758.44,59963.77,0,0,-0.02,,,user
1627024798,2024-09-17T14:47:17,2024-09-17T14:47:51.253000,sell,0.03,0.03,BTCUSDm,60224.01,60178.450000000004,60663.64,59883.76,0,0,1.37,,,user
1626968589,2024-09-17T14:32:14.998000,2024-09-17T14:35:05.233000,sell,0.07,0.07,US30m,41865,41834.4,42028.1,41693,0,0,2.14,,,user
1623073198,2024-09-16T07:46:40.837000,2024-09-17T12:30:07.691000,sell,0.04,0.04,EURUSDm,1.11175,1.1130200000000001,1.11385,1.10703,0,0,-5.08,,,user
1626357827,2024-09-17T11:51:31.685000,2024-09-17T12:04:27.449000,sell,0.05,0.05,GBPUSDm,1.32201,1.322,1.32393,,0,0,0.05,,,user
1626016339,2024-09-17T09:42:06.428000,2024-09-17T11:34:00.975000,sell,0.04,0.04,US30m,41781.8,41771.5,42043.5,41341,0,0,0.41,,,user
1625958754,2024-09-17T09:17:35.375000,2024-09-17T11:01:50.227000,sell,0.05,0.05,GBPUSDm,1.32253,1.32129,1.32244,1.31548,0,0,6.2,,,user
1625591730,2024-09-17T06:17:05.459000,2024-09-17T09:16:57.056000,sell,0.02,0.02,XAUUSDm,2583.439,2576.377,,,0,0,14.13,,,user
1624695952,2024-09-16T17:59:45.905000,2024-09-17T08:47:07.074000,sell,0.05,0.05,GBPUSDm,1.32069,1.3225,1.3225,1.31177,0,0,-9.05,,,sl
1617267560,2024-09-12T14:40:06.197000,2024-09-17T03:26:35.364000,sell,0.02,0.02,XAUUSDm,2549.275,2578.639,,,0,0,-58.73,,,user
1622118055,2024-09-16T00:36:09.137000,2024-09-17T03:22:28.231000,sell,0.01,0.01,XAUUSDm,2581.494,2579.38,,,0,0,2.11,,,user
1622337235,2024-09-16T02:19:19.166000,2024-09-17T03:22:27.879000,sell,0.01,0.01,XAUUSDm,2584.094,2579.38,,,0,0,4.71,,,user
1620028273,2024-09-13T13:26:37.871000,2024-09-17T03:22:26.737000,sell,0.02,0.02,XAUUSDm,2579.854,2579.34,,,0,0,1.03,,,user
1623232709,2024-09-16T08:47:06.669000,2024-09-17T03:22:25.821000,sell,0.02,0.02,XAUUSDm,2587.822,2579.567,,,0,0,16.51,,,user
1622719699,2024-09-16T05:28:56.939000,2024-09-16T08:31:11.861000,sell,0.01,0.01,XAUUSDm,2588.212,2587.981,2587.981,,0,0,0.23,,,sl
1621130330,2024-09-14T03:14:41.616000,2024-09-14T05:56:36.724000,sell,0.03,0.03,BTCUSDm,60382.16,60009.95,60865.01,60009.95,0,0,11.16,,,tp
1618444311,2024-09-13T02:17:52.145000,2024-09-13T13:19:54.414000,sell,0.01,0.01,XAUUSDm,2564.447,2580.252,,,0,0,-15.8,,,user
1619289672,2024-09-13T08:54:40.741000,2024-09-13T13:19:45.836000,sell,0.01,0.01,XAUUSDm,2569.949,2580.496,,,0,0,-10.55,,,user
1619585933,2024-09-13T11:17:51.945000,2024-09-13T13:19:26.863000,sell,0.04,0.04,EURUSDm,1.10884,1.10985,1.11187,1.10506,0,0,-4.04,,,user
1618390468,2024-09-13T01:48:01.976000,2024-09-13T03:32:07.527000,sell,0.05,0.05,GBPUSDm,1.31386,1.31499,1.31586,1.31186,0,0,-5.65,,,user
1618547584,2024-09-13T03:15:53.188000,2024-09-13T03:31:39.167000,sell,0.01,0.01,XAUUSDm,2566.013,2569.273,2568.92,,0,0,-3.26,,,sl
1618355250,2024-09-13T01:32:24.211000,2024-09-13T01:43:08.204000,sell,0.01,0.01,XAUUSDm,2562.961,2562.246,,,0,0,0.71,,,user
1616587648,2024-09-12T12:46:07.626000,2024-09-12T12:59:29.040000,sell,0.03,0.03,XAUUSDm,2534.094,2528.243,,,0,0,17.55,,,user
1616515333,2024-09-12T12:35:06.332000,2024-09-12T12:45:55.583000,sell,0.02,0.02,XAUUSDm,2524.22,2532.409,2532.409,,0,0,-16.38,,,sl
1616476856,2024-09-12T12:26:41.206000,2024-09-12T12:30:02.236000,sell,0.02,0.02,XAUUSDm,2522.481,2522.474,2522.474,,0,0,0.01,,,sl
1616182008,2024-09-12T08:49:41.355000,2024-09-12T08:57:58.919000,sell,0.03,0.03,BTCUSDm,58347.62,58237.85,58707.68,57983.15,0,0,3.29,,,user
1616180211,2024-09-12T08:48:08.904000,2024-09-12T08:57:40.808000,sell,0.07,0.07,USDCHFm,0.85424,0.8543600000000001,0.85538,0.85363,0,0,-0.98,,,user
1614934134,2024-09-11T14:02:36.473000,2024-09-11T15:59:08.352000,buy,0.03,0.03,USOILm,66.032,66.65,,66.877,0,0,18.54,,,user
1614584082,2024-09-11T12:41:52.970000,2024-09-11T12:56:20.479000,sell,0.06,0.06,USDJPYm,142.463,142.309,,,0,0,6.49,,,user
1614508459,2024-09-11T12:33:52.226000,2024-09-11T12:56:20.477000,sell,0.06,0.06,USDJPYm,142.236,142.309,,141.998,0,0,-3.08,,,user
1614057367,2024-09-11T07:41:57.245000,2024-09-11T10:12:14.646000,sell,0.02,0.02,XAUUSDm,2524.548,2521.5860000000002,,,0,0,5.93,,,user
1612889046,2024-09-10T16:01:38.520000,2024-09-11T06:46:46.641000,buy,0.04,0.04,USOILm,65.035,66.21000000000001,,66.682,0,0,47,,,user
1613840600,2024-09-11T06:00:44.206000,2024-09-11T06:40:24.948000,buy,0.03,0.03,USDCHFm,0.84373,0.8442200000000001,,,0,0,1.74,,,user
1613440052,2024-09-11T00:42:46.271000,2024-09-11T02:38:17.579000,buy,0.02,0.02,USOILm,65.647,65.779,,66.687,0,0,2.64,,,user
1613389021,2024-09-10T23:23:08.034000,2024-09-10T23:26:55.152000,buy,0.02,0.02,USOILm,65.765,65.766,,,0,0,0.02,,,user
1612270326,2024-09-10T14:16:53.235000,2024-09-10T15:44:23.859000,buy,0.05,0.05,USOILm,65.88,64.871,,,0,0,-50.45,-0.62,,so
1602096651,2024-09-06T14:52:33.045000,2024-09-10T14:07:51.589000,buy,0.01,0.01,USOILm,67.807,66.546,,,0,0,-12.61,-0.68,,so
1601962416,2024-09-06T14:41:51.776000,2024-09-10T14:07:51.587000,buy,0.02,0.02,USOILm,68.42,66.546,,,0,0,-37.48,-0.68,,so
1596260252,2024-09-05T15:40:51.100000,2024-09-10T14:07:51.585000,buy,0.02,0.02,USOILm,69.013,66.546,,,0,0,-49.34,-0.68,,so
1600190448,2024-09-06T12:32:13.379000,2024-09-06T12:55:25.047000,sell,0.05,0.05,GBPUSDm,1.32316,1.3212400000000002,,,0,0,9.6,,,user
1600163588,2024-09-06T12:31:11.249000,2024-09-06T12:55:03.427000,sell,0.02,0.02,XAUUSDm,2525.32,2522.035,,,0,0,6.57,,,user
1599051008,2024-09-06T06:36:42.064000,2024-09-06T12:00:14.412000,buy,0.02,0.02,USDCHFm,0.84174,0.84296,0.83944,,0,0,2.89,,,user
1598987336,2024-09-06T06:21:18.989000,2024-09-06T12:00:14.410000,buy,0.03,0.03,USDCHFm,0.84168,0.84296,0.83944,,0,0,4.56,,,user
1599772896,2024-09-06T11:00:15.002000,2024-09-06T11:00:45.035000,buy,0.02,0.02,USOILm,68.748,68.758,,,0,0,0.2,,,user
1598199822,2024-09-06T01:45:22.120000,2024-09-06T08:07:45.011000,sell,0.05,0.05,GBPUSDm,1.31769,1.3176500000000002,1.32208,1.3122500000000001,0,0,0.2,,,user
1598832814,2024-09-06T05:40:58.119000,2024-09-06T06:27:09.554000,sell,0.02,0.02,XAUUSDm,2519.835,2518.9,2519.765,2514.411,0,0,1.87,,,user
1598132259,2024-09-06T00:53:52.557000,2024-09-06T05:25:03.910000,buy,0.02,0.02,USDJPYm,143.207,142.537,142.537,143.887,0,0,-9.4,,,sl
1597631364,2024-09-05T18:33:03.951000,2024-09-06T00:01:08.238000,buy,0.03,0.03,USDJPYm,143.295,143.299,143.299,,0,0,0.08,,,sl
1597634805,2024-09-05T18:34:43.239000,2024-09-05T23:00:35.404000,buy,0.03,0.03,USDCHFm,0.84446,0.84411,0.8425,,0,0,-1.24,,,user
1591657432,2024-09-04T14:52:47.657000,2024-09-05T14:00:51.166000,buy,0.02,0.02,USOILm,69.461,69.749,,,0,0,5.76,,,user
1592282147,2024-09-04T17:34:27.269000,2024-09-05T14:00:51.162000,buy,0.01,0.01,USOILm,69.025,69.749,,,0,0,7.24,,,user
1595797847,2024-09-05T13:12:15.930000,2024-09-05T14:00:14.494000,buy,0.02,0.02,USDJPYm,143.139,143.41,142.991,,0,0,3.78,,,user
1595332207,2024-09-05T12:23:28.928000,2024-09-05T12:54:50.321000,sell,0.02,0.02,XAUUSDm,2520.165,2517.687,,,0,0,4.96,,,user
1594976531,2024-09-05T11:20:19.002000,2024-09-05T11:58:46.773000,sell,0.05,0.05,GBPUSDm,1.31676,1.3159800000000001,1.31894,1.31476,0,0,3.9,,,user
1594404589,2024-09-05T08:40:42.122000,2024-09-05T08:51:53.709000,sell,0.02,0.02,XAUUSDm,2515.405,2514.369,2520.405,,0,0,2.07,,,user
1594075180,2024-09-05T07:31:46.603000,2024-09-05T07:50:58.281000,sell,0.02,0.02,XAUUSDm,2506.293,2506.19,2509.118,2503.465,0,0,0.21,,,user
1591977303,2024-09-04T15:49:56.139000,2024-09-04T18:54:16.090000,buy,0.02,0.02,USDJPYm,144.306,143.9,143.9,,0,0,-5.64,,,sl
1589425674,2024-09-04T08:29:58.007000,2024-09-04T14:44:07.856000,buy,0.01,0.01,BTCUSDm,56929.46,57037.33,55900.73,,0,0,1.08,,,user
1591471490,2024-09-04T14:33:58.632000,2024-09-04T14:44:06.088000,buy,0.01,0.01,USOILm,69.001,70.21300000000001,,,0,0,12.12,,,user
1590293369,2024-09-04T11:35:34.721000,2024-09-04T14:44:06.085000,buy,0.02,0.02,USOILm,70.476,70.21300000000001,,,0,0,-5.26,,,user
1585573514,2024-09-03T14:03:59.865000,2024-09-04T14:44:06.077000,buy,0.01,0.01,USOILm,70.202,70.21300000000001,,,0,0,0.11,,,user
1584779558,2024-09-03T12:52:52.195000,2024-09-04T14:44:06.073000,buy,0.01,0.01,USOILm,71.673,70.21300000000001,,,0,0,-14.6,,,user
1589824520,2024-09-04T09:47:13.235000,2024-09-04T11:35:23.562000,buy,0.01,0.01,USOILm,69.669,70.42,68.8,,0,0,7.51,,,user
1589404989,2024-09-04T08:25:54.275000,2024-09-04T08:27:37.159000,buy,0.02,0.02,USDJPYm,145.153,145.154,144.77,,0,0,0.01,,,user
1588444143,2024-09-04T03:22:03.891000,2024-09-04T08:00:40.453000,buy,0.01,0.01,USOILm,69.53,68.8,68.8,,0,0,-7.3,,,sl
1583754996,2024-09-03T09:42:23.783000,2024-09-03T12:19:17.921000,buy,0.01,0.01,USOILm,72.372,72.356,,,0,0,-0.16,,,user
1583709620,2024-09-03T09:26:34.309000,2024-09-03T12:19:17.265000,buy,0.01,0.01,USOILm,72.398,72.356,,,0,0,-0.42,,,user
1583742472,2024-09-03T09:36:55.519000,2024-09-03T12:19:17.264000,buy,0.01,0.01,USOILm,72.414,72.356,,,0,0,-0.58,,,user
1583671341,2024-09-03T09:15:41.050000,2024-09-03T12:19:16.623000,buy,0.01,0.01,USOILm,72.801,72.359,,,0,0,-4.42,,,user
1583686770,2024-09-03T09:19:53.780000,2024-09-03T12:19:16.621000,buy,0.01,0.01,USOILm,72.543,72.359,,,0,0,-1.84,,,user
1583354336,2024-09-03T08:12:11.933000,2024-09-03T12:19:15.977000,buy,0.03,0.03,USOILm,73,72.364,,,0,0,-19.08,,,user
