ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1025299079,2024-07-26T12:41:19.813000,2024-07-26T12:57:08.903000,buy,0.02,0.02,USOILm,77.503,77.3,77.3,,0,0,-4.06,,,sl
1024819134,2024-07-26T07:14:43.604000,2024-07-26T12:30:24.535000,buy,0.01,0.01,USDJPYm,153.888,154.35,154.35,155.3,0,0,2.99,,,sl
1024309086,2024-07-26T08:30:50.763000,2024-07-26T12:30:24.535000,buy,0.01,0.01,USDJPYm,154.4,154.35,154.35,155.3,0,0,-0.32,,,sl
1024745700,2024-07-26T06:04:45.983000,2024-07-26T12:30:24.534000,buy,0.01,0.01,USDJPYm,153.636,154.35,154.35,155.189,0,0,4.63,,,sl
1024649771,2024-07-26T04:42:03.558000,2024-07-26T06:04:25.109000,buy,0.01,0.01,XAUUSDm,2371.308,2372.302,2371,,0,0,0.99,,,user
1024660784,2024-07-26T04:56:54.998000,2024-07-26T05:14:07.750000,buy,0.01,0.01,USDJPYm,153.649,153.5,153.5,,0,0,-0.97,,,sl
1024398287,2024-07-26T01:36:43.772000,2024-07-26T04:39:11.984000,buy,0.01,0.01,USDJPYm,153.63,153.6,153.6,,0,0,-0.2,,,sl
1024303445,2024-07-26T00:36:44.440000,2024-07-26T01:32:37.034000,buy,0.01,0.01,USDJPYm,153.83,153.7,153.7,,0,0,-0.85,,,sl
1023918123,2024-07-25T17:24:36.173000,2024-07-25T18:50:11.495000,buy,0.01,0.01,USDJPYm,153.808,153.81,153.81,,0,0,0.01,,,sl
1022908989,2024-07-25T10:20:40.991000,2024-07-25T13:06:57.556000,buy,0.01,0.01,USDJPYm,152.156,154.071,153.2,,0,0,12.43,,,user
1022840993,2024-07-25T09:24:51.462000,2024-07-25T10:05:31.445000,buy,0.01,0.01,XAUUSDm,2372.104,2372.11,2372.11,,0,0,0.01,,,sl
1022816120,2024-07-25T09:05:20.420000,2024-07-25T09:23:03.722000,buy,0.01,0.01,XAUUSDm,2373.536,2371,2371,,0,0,-2.54,,,sl
1022803516,2024-07-25T08:54:00.524000,2024-07-25T09:03:56.933000,buy,0.02,0.02,USOILm,76.571,76.404,46.4,,0,0,-3.34,,,user
1022439020,2024-07-25T04:43:40.217000,2024-07-25T08:35:20.858000,buy,0.01,0.01,USOILm,76.646,76.7,76.7,,0,0,0.54,,,sl
